group,seed,w_name,w_kind,w_motion,w_stability,w_energy,selected_beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,J_motion,J_stability,J_energy,regret_motion,regret_stability,regret_energy,selection_score,selection_max_term,selection_weighted_sum_term,pareto_count
low_friction,27201,wg_m040_s060_e000,simplex_grid,0.4,0.6,0.0,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.550188003922176,0.24997079780404255,110.6622779661086,0.39680342338423646,0.17194612218620497,1.0,0.16134025978034877,0.1587213693536946,0.26188904266541757,6
low_friction,27201,wg_m040_s040_e020,simplex_grid,0.4,0.4,0.2,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.547219700831385,0.25017519271203076,110.62720484327328,0.289373254786527,0.2926366484276484,0.8196512287900357,0.16789758782844394,0.16393024575800716,0.39673420704367734,6
low_friction,27201,wg_m040_s020_e040,simplex_grid,0.4,0.2,0.4,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.14758380753593622,0.14474589624929216,0.2837911286644078,6
low_friction,27201,wg_m040_s000_e060,simplex_grid,0.4,0.0,0.6,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.1383861984613671,0.13654061076798932,0.18455876933777873,6
low_friction,27201,wg_m020_s080_e000,simplex_grid,0.2,0.8,0.0,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.550188003922176,0.24997079780404255,110.6622779661086,0.39680342338423646,0.17194612218620497,1.0,0.1397260735732221,0.13755689774896399,0.21691758242581127,6
low_friction,27201,wg_m020_s060_e020,simplex_grid,0.2,0.6,0.2,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.547219700831385,0.25017519271203076,110.62720484327328,0.289373254786527,0.2926366484276484,0.8196512287900357,0.17955585791430806,0.17558198905658903,0.3973868857719016,6
low_friction,27201,wg_m020_s040_e040,simplex_grid,0.2,0.4,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.202,0.2,0.2,6
low_friction,27201,wg_m020_s020_e060,simplex_grid,0.2,0.2,0.6,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.14779885211231392,0.14474589624929216,0.3052955863021762,6
low_friction,27201,wg_m020_s000_e080,simplex_grid,0.2,0.0,0.8,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.18411477996040793,0.18205414769065245,0.20606322697554716,6
low_friction,27201,wg_m000_s100_e000,simplex_grid,0.0,1.0,0.0,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27201,wg_m000_s080_e020,simplex_grid,0.0,0.8,0.2,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27201,wg_m000_s060_e040,simplex_grid,0.0,0.6,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27201,wg_m000_s040_e060,simplex_grid,0.0,0.4,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27201,wg_m000_s020_e080,simplex_grid,0.0,0.2,0.8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27201,wg_m000_s000_e100,simplex_grid,0.0,0.0,1.0,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27201,w_balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.544679391626769,0.2505255781359973,110.59918496615518,0.19743323458139905,0.49953124096951407,0.6755708048303816,0.22976538587806483,0.22519026827679384,0.4575117601270982,6
low_friction,27201,w_motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.1108266857107301,0.10855942218696911,0.22672635237609787,6
low_friction,27201,w_stability,canonical,0.15,0.7,0.15,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.1515,0.15,0.15,6
low_friction,27201,w_energy,canonical,0.15,0.15,0.7,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.1515,0.15,0.15,6
low_friction,27202,wg_m100_s000_e000,simplex_grid,1.0,0.0,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.539224297512309,0.25137314479378425,110.58335893441934,0.0,1.0,0.5941920981184179,0.0,0.0,0.0,6
low_friction,27202,wg_m080_s020_e000,simplex_grid,0.8,0.2,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.14715371838318086,0.14474589624929216,0.24078221338887096,6
low_friction,27202,wg_m080_s000_e020,simplex_grid,0.8,0.0,0.2,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.09745181568020124,0.09603631713957882,0.14154985406224194,6
low_friction,27202,wg_m060_s040_e000,simplex_grid,0.6,0.4,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.547219700831385,0.25017519271203076,110.62720484327328,0.289373254786527,0.2926366484276484,0.8196512287900357,0.17653073899434593,0.17362395287191618,0.29067861224297553,6
low_friction,27202,wg_m060_s020_e020,simplex_grid,0.6,0.2,0.2,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.544679391626769,0.2505255781359973,110.59918496615518,0.19743323458139905,0.49953124096951407,0.6755708048303816,0.1386489644651645,0.1351141609660763,0.35348034990881855,6
low_friction,27202,wg_m060_s000_e040,simplex_grid,0.6,0.0,0.4,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.09265761696232633,0.09102707384532623,0.16305431170001033,6
low_friction,27202,wg_m040_s060_e000,simplex_grid,0.4,0.6,0.0,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.550188003922176,0.24997079780404255,110.6622779661086,0.39680342338423646,0.17194612218620497,1.0,0.16134025978034877,0.1587213693536946,0.26188904266541757,6
low_friction,27202,wg_m040_s040_e020,simplex_grid,0.4,0.4,0.2,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.547219700831385,0.25017519271203076,110.62720484327328,0.289373254786527,0.2926366484276484,0.8196512287900357,0.16789758782844394,0.16393024575800716,0.39673420704367734,6
low_friction,27202,wg_m040_s020_e040,simplex_grid,0.4,0.2,0.4,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.14758380753593622,0.14474589624929216,0.2837911286644078,6
low_friction,27202,wg_m040_s000_e060,simplex_grid,0.4,0.0,0.6,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.1383861984613671,0.13654061076798932,0.18455876933777873,6
low_friction,27202,wg_m020_s080_e000,simplex_grid,0.2,0.8,0.0,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.550188003922176,0.24997079780404255,110.6622779661086,0.39680342338423646,0.17194612218620497,1.0,0.1397260735732221,0.13755689774896399,0.21691758242581127,6
low_friction,27202,wg_m020_s060_e020,simplex_grid,0.2,0.6,0.2,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.547219700831385,0.25017519271203076,110.62720484327328,0.289373254786527,0.2926366484276484,0.8196512287900357,0.17955585791430806,0.17558198905658903,0.3973868857719016,6
low_friction,27202,wg_m020_s040_e040,simplex_grid,0.2,0.4,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.202,0.2,0.2,6
low_friction,27202,wg_m020_s020_e060,simplex_grid,0.2,0.2,0.6,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.14779885211231392,0.14474589624929216,0.3052955863021762,6
low_friction,27202,wg_m020_s000_e080,simplex_grid,0.2,0.0,0.8,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.18411477996040793,0.18205414769065245,0.20606322697554716,6
low_friction,27202,wg_m000_s100_e000,simplex_grid,0.0,1.0,0.0,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27202,wg_m000_s080_e020,simplex_grid,0.0,0.8,0.2,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27202,wg_m000_s060_e040,simplex_grid,0.0,0.6,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27202,wg_m000_s040_e060,simplex_grid,0.0,0.4,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27202,wg_m000_s020_e080,simplex_grid,0.0,0.2,0.8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27202,wg_m000_s000_e100,simplex_grid,0.0,0.0,1.0,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.0,0.0,0.0,6
low_friction,27202,w_balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.544679391626769,0.2505255781359973,110.59918496615518,0.19743323458139905,0.49953124096951407,0.6755708048303816,0.22976538587806483,0.22519026827679384,0.4575117601270982,6
low_friction,27202,w_motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.542541160232466,0.2509052680762073,110.51206006721317,0.12004539642447351,0.7237294812464607,0.22756768461331556,0.1108266857107301,0.10855942218696911,0.22672635237609787,6
low_friction,27202,w_stability,canonical,0.15,0.7,0.15,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.1515,0.15,0.15,6
low_friction,27202,w_energy,canonical,0.15,0.15,0.7,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.566854367627028,0.2496795992077843,110.4678040997217,1.0,0.0,0.0,0.1515,0.15,0.15,6
rough,7,wg_m100_s000_e000,simplex_grid,1.0,0.0,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.457193450320372,0.32365316164450253,132.73219619100732,0.0,0.5636546569277822,0.7717556440993897,0.0,0.0,0.0,12
rough,7,wg_m080_s020_e000,simplex_grid,0.8,0.2,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.0800047950810735,0.07887180234921881,0.11329927318546837,12
rough,7,wg_m080_s000_e020,simplex_grid,0.8,0.0,0.2,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.4738512219075055,0.32303973485454657,132.4366902164479,0.1540811775971606,0.47064302712014006,0.6766954712068608,0.13792513460456318,0.13533909424137217,0.25860403631910067,12
rough,7,wg_m060_s040_e000,simplex_grid,0.6,0.4,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.15957924677669388,0.15774360469843762,0.1835642078256248,12
rough,7,wg_m060_s020_e020,simplex_grid,0.6,0.2,0.2,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.4738512219075055,0.32303973485454657,132.4366902164479,0.1540811775971606,0.47064302712014006,0.6766954712068608,0.13855825830360913,0.13533909424137217,0.32191640622369655,12
rough,7,wg_m060_s000_e040,simplex_grid,0.6,0.0,0.4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4872138570754805,0.32490183075615703,131.7939011223825,0.27768297821694904,0.7529857247374933,0.4699191361212941,0.19151342886230452,0.18796765444851765,0.3545774413786871,12
rough,7,wg_m040_s060_e000,simplex_grid,0.4,0.6,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.23915369847231424,0.23661540704765643,0.2538291424657812,12
rough,7,wg_m040_s040_e020,simplex_grid,0.4,0.4,0.2,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.46590350015606,0.32274524555955125,133.13471698179052,0.0805662827463243,0.4259907071743742,0.901240998910694,0.18407690973964297,0.1802481997821388,0.3828709957504182,12
rough,7,wg_m040_s020_e040,simplex_grid,0.4,0.2,0.4,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.505544911216852,0.3254205127257129,131.11115297046106,0.44724169703630584,0.8316315487056483,0.2502885264171492,0.18335006280574745,0.17889667881452234,0.4453383991225117,12
rough,7,wg_m040_s000_e060,simplex_grid,0.4,0.0,0.6,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.505544911216852,0.3254205127257129,131.11115297046106,0.44724169703630584,0.8316315487056483,0.2502885264171492,0.18218737676117047,0.17889667881452234,0.3290697946648119,12
rough,7,wg_m020_s080_e000,simplex_grid,0.2,0.8,0.0,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.528300418459131,0.3215065063942171,131.85710764790647,0.6577257545448969,0.2381652803087465,0.4902517986104487,0.193752997998557,0.19053222424699723,0.3220773751559766,12
rough,7,wg_m020_s060_e020,simplex_grid,0.2,0.6,0.2,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.528300418459131,0.3215065063942171,131.85710764790647,0.6577257545448969,0.2381652803087465,0.4902517986104487,0.14662411497341107,0.1428991681852479,0.37249467881631704,12
rough,7,wg_m020_s040_e040,simplex_grid,0.2,0.4,0.4,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.555083872443663,0.32303756089221736,131.37406904897676,0.9054675433231543,0.4703133972723879,0.3348649818244887,0.193157007511989,0.18812535890895518,0.5031648603033815,12
rough,7,wg_m020_s020_e060,simplex_grid,0.2,0.2,0.6,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.505544911216852,0.3254205127257129,131.11115297046106,0.44724169703630584,0.8316315487056483,0.2502885264171492,0.17038578739111646,0.16632630974112966,0.40594776499868035,12
rough,7,wg_m020_s000_e080,simplex_grid,0.2,0.0,0.8,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.202,0.2,0.2,12
rough,7,wg_m000_s100_e000,simplex_grid,0.0,1.0,0.0,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough,7,wg_m000_s080_e020,simplex_grid,0.0,0.8,0.2,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough,7,wg_m000_s060_e040,simplex_grid,0.0,0.6,0.4,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough,7,wg_m000_s040_e060,simplex_grid,0.0,0.4,0.6,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough,7,wg_m000_s020_e080,simplex_grid,0.0,0.2,0.8,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough,7,wg_m000_s000_e100,simplex_grid,0.0,0.0,1.0,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough,7,w_balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.528300418459131,0.3215065063942171,131.85710764790647,0.6577257545448969,0.2381652803087465,0.4902517986104487,0.22386239429317928,0.2192419181816323,0.46204761115469734,12
rough,7,w_motion,canonical,0.7,0.15,0.15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.4738512219075055,0.32303973485454657,132.4366902164479,0.1540811775971606,0.47064302712014006,0.6766954712068608,0.11065640030868305,0.10785682431801243,0.2799575990670625,12
rough,7,w_stability,canonical,0.15,0.7,0.15,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.1515,0.15,0.15,12
rough,7,w_energy,canonical,0.15,0.15,0.7,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.1515,0.15,0.15,12
rough,13,wg_m100_s000_e000,simplex_grid,1.0,0.0,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.425768838781536,0.48859726757708033,148.2619747782019,0.0,0.8099072147082177,1.0,0.0,0.0,0.0,9
rough,13,wg_m080_s020_e000,simplex_grid,0.8,0.2,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.1072576846278984,0.1055673200871002,0.16903645407982087,9
rough,13,wg_m080_s000_e020,simplex_grid,0.8,0.0,0.2,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.1438770625572425,0.14182412991813395,0.20529326391085462,9
rough,13,wg_m060_s040_e000,simplex_grid,0.6,0.4,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.12927293943228274,0.1279930093388938,0.1279930093388938,9
rough,13,wg_m060_s020_e020,simplex_grid,0.6,0.2,0.2,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.1447740629231317,0.14182412991813395,0.2949933004997747,9
rough,13,wg_m060_s000_e040,simplex_grid,0.6,0.0,0.4,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.46049675924879,0.4904870473813614,147.21290249585252,0.37497020384834256,1.0,0.642538160020554,0.2618352378713939,0.2570152640082216,0.4819973863172271,9
rough,13,wg_m040_s060_e000,simplex_grid,0.4,0.6,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.08618195962152184,0.08532867289259588,0.08532867289259588,9
rough,13,wg_m040_s040_e020,simplex_grid,0.4,0.4,0.2,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.15610220709746428,0.15371180234508744,0.23904047523768332,9
rough,13,wg_m040_s020_e040,simplex_grid,0.4,0.2,0.4,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.47408814587878,0.48926011833435273,146.88120631560952,0.5217214330224189,0.8765833144301184,0.5295157030376247,0.21776439638815032,0.2118062812150499,0.5958115173100411,9
rough,13,wg_m040_s000_e060,simplex_grid,0.4,0.0,0.6,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.476859539407105,0.48836031307554406,146.28683867532902,0.5516451941425174,0.7860719821152907,0.32699033477310696,0.2248266004422157,0.22065807765700698,0.41685227852087114,9
rough,13,wg_m020_s080_e000,simplex_grid,0.2,0.8,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.04309097981076092,0.04266433644629794,0.04266433644629794,9
rough,13,wg_m020_s060_e020,simplex_grid,0.2,0.6,0.2,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.1556755637330013,0.15371180234508744,0.19637613879138538,9
rough,13,wg_m020_s040_e040,simplex_grid,0.2,0.4,0.4,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.20263637541512522,0.2,0.2636375415125204,9
rough,13,wg_m020_s020_e060,simplex_grid,0.2,0.2,0.6,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.14776604966765258,0.14497646413797918,0.2789585529673404,9
rough,13,wg_m020_s000_e080,simplex_grid,0.2,0.0,0.8,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.13532190971765484,0.13398208882936122,0.13398208882936122,9
rough,13,wg_m000_s100_e000,simplex_grid,0.0,1.0,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.0,0.0,0.0,9
rough,13,wg_m000_s080_e020,simplex_grid,0.0,0.8,0.2,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.12608753011067786,0.12483309419664046,0.12544359140374053,9
rough,13,wg_m000_s060_e040,simplex_grid,0.0,0.6,0.4,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.09457327879809715,0.09362482064748034,0.09484581506168048,9
rough,13,wg_m000_s040_e060,simplex_grid,0.0,0.4,0.6,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.06305902748551644,0.06241654709832023,0.06424803871962043,9
rough,13,wg_m000_s020_e080,simplex_grid,0.0,0.2,0.8,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.03154477617293572,0.031208273549160115,0.033650262377560386,9
rough,13,wg_m000_s000_e100,simplex_grid,0.0,0.0,1.0,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.0,0.0,0.0,9
rough,13,w_balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.2407611954219468,0.23637354986355655,0.43876455583902385,9
rough,13,w_motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.10877888823607601,0.10636809743860044,0.24107907974755616,9
rough,13,w_stability,canonical,0.15,0.7,0.15,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.11675667279975097,0.11528385175881557,0.14728210409353903,9
rough,13,w_energy,canonical,0.15,0.15,0.7,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.11082453725073943,0.10873234810348438,0.2092189147255053,9
rough,15,wg_m100_s000_e000,simplex_grid,1.0,0.0,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.453475368085315,0.44164200180248164,152.39428454563986,0.0,0.5288771435991076,0.4807000010818959,0.0,0.0,0.0,11
rough,15,wg_m080_s020_e000,simplex_grid,0.8,0.2,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.459408350130682,0.44095763826169493,152.45271382321184,0.1182042353455897,0.3903664304130613,0.50252967373731,0.0962897550200626,0.09456338827647176,0.17263667435908403,11
rough,15,wg_m080_s000_e020,simplex_grid,0.8,0.0,0.2,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.455873479065406,0.44396975897545204,151.79949212992656,0.04777814470160618,1.0,0.25848052015557194,0.05259529022903838,0.05169610403111439,0.08991861979239933,11
