action_name,preference_score_seed,run_dir,schema,source_dataset,source_path,world_name
sponge_slow_high_clear,-2.6107439693554073,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_slow_high_clear,0.7353309371747366,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_slow_high_clear,5.339695664108308,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_slow_high_clear,-1.2057616385271939,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/sponge_slow_high_clear/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,-0.5561310101822488,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,4.233517622968103,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,4.481608575823733,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,4.403282769046179,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,5.67160134247236,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_cautious/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,5.408374886574806,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,3.5878870153187057,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,5.475248427142433,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,-0.9629290433646065,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,5.1294428459520605,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_mid/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,4.755853803893059,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,4.560814669421264,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,3.918693620481439,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,4.550843254149274,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,-1.4550485288931454,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_solid_fast,-1.5759965437998713,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_solid_fast,4.949660022235008,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_solid_fast,5.0860521479135485,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_solid_fast,5.324724911147619,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_solid_fast,-0.44450360812103296,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v2_sponge_expanded/tracer_sponge_firm_flat/trot_solid_fast/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_solid_fast,0.1741931130147062,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep0,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep0/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.914314687350149,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep1,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep1/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.884861547502123,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep2,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep2/ppo_policy_episode_result_v0.json,earth
trot_mid,7.941312265190436,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep3,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep3/ppo_policy_episode_result_v0.json,earth
trot_mid,7.896531345601,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep4,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep4/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,0.27253103899418585,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep5,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/earth_ep5/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.412358230091002,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep0,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep0/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,8.536736294661374,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep1,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep1/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,8.282447279129789,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep2,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep2/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,8.178328798277116,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep3,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep3/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,7.895985624988569,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep4,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep4/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,9.310882678685473,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep5,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/stairs_single_ep5/ppo_policy_episode_result_v0.json,stairs_single
sponge_probe_crawlish,-0.044856851630637865,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep0,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep0/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-0.3685357776049588,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep1,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep1/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,8.31562915370609,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep2,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep2/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,4.6286317251841265,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep3,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep3/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,4.245904128553065,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep4,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep4/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,6.048575757957597,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep5,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_beta_ram_candidate_policy_v3_online_explore_v1/tracer_sponge_firm_flat_ep5/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,7.893956853780777,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep000/ppo_policy_episode_result_v0.json,earth
trot_mid,7.916274424398664,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep001/ppo_policy_episode_result_v0.json,earth
trot_mid,8.012225480599456,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep002/ppo_policy_episode_result_v0.json,earth
trot_mid,7.940166582291444,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep003/ppo_policy_episode_result_v0.json,earth
trot_mid,7.884626419363083,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_mid/ep004/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.892887201331917,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep000/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.90399300339161,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep001/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.951310329919471,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep002/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.921636303737998,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep003/ppo_policy_episode_result_v0.json,earth
trot_solid_fast,7.9139157735675205,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/earth/earth/trot_solid_fast/ep004/ppo_policy_episode_result_v0.json,earth
sponge_probe_crawlish,5.974519911968603,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,5.611051122141222,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,5.055003597524514,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-0.25029172360697466,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-0.9330580801633857,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-1.8531520313249943,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep005,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_probe_crawlish/ep005/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,-2.243530729911429,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,4.167762080292242,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,5.501002302009678,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,5.869458041898035,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,-1.6685290361200418,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,6.545431831526582,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep005,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/sponge_reach_then_brake/ep005/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,-0.7569272095515516,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,6.095395873746646,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,3.9838163007153,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,5.306884834356007,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,-1.3505061522035129,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_cautious,-1.6228221614104992,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep005,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_cautious/ep005/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,-0.5720026715303018,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,-1.7475135444667467,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,4.674015750551132,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
